,date,geocode,cities
2756,2020/05/10,2501302,Aroeiras/PB
2757,2020/05/10,3505104,Barbosa/SP
2758,2020/05/10,2501575,Barra de Santana/PB
2759,2020/05/10,2903276,Barrocas/BA
2760,2020/05/10,1501725,Brasil Novo/PA
2761,2020/05/10,1703800,Buriti do Tocantins/TO
2762,2020/05/10,4302709,Butiá/RS
2763,2020/05/10,4103404,Cafeara/PR
2764,2020/05/10,2701308,Cajueiro/AL
2765,2020/05/10,4104055,Campo Bonito/PR
2766,2020/05/10,2906857,Capela do Alto Alegre/BA
2767,2020/05/10,2103109,Cedral/MA
2768,2020/05/10,2103257,Cidelândia/MA
2769,2020/05/10,3117900,Congonhal/MG
2770,2020/05/10,2910107,Dom Basílio/BA
2771,2020/05/10,3124609,Estrela Dalva/MG
2772,2020/05/10,2506251,Gado Bravo/PB
2773,2020/05/10,4110102,Imbituva/PR
2774,2020/05/10,2506806,Ingá/PB
2775,2020/05/10,2916500,Itapicuru/BA
2776,2020/05/10,4310603,Itaqui/RS
2777,2020/05/10,2703601,Japaratinga/AL
2778,2020/05/10,2803302,Japaratuba/SE
2779,2020/05/10,4210001,Luiz Alves/SC
2780,2020/05/10,2920403,Manoel Vitorino/BA
2781,2020/05/10,2205953,Marcolândia/PI
2782,2020/05/10,1712504,Marianópolis do Tocantins/TO
2783,2020/05/10,2509396,Maturéia/PB
2784,2020/05/10,2106706,Mirador/MA
2785,2020/05/10,2804607,Nossa Senhora das Dores/SE
2786,2020/05/10,3146305,Padre Paraíso/MG
2787,2020/05/10,2107704,Paraibano/MA
2788,2020/05/10,2706505,Passo de Camaragibe/AL
2789,2020/05/10,2805109,Pedrinhas/SE
2790,2020/05/10,2310951,Pires Ferreira/CE
2791,2020/05/10,3539905,Poloni/SP
2792,2020/05/10,2311207,Potengi/CE
2793,2020/05/10,4213807,Praia Grande/SC
2794,2020/05/10,2925600,Presidente Dutra/BA
2795,2020/05/10,2925758,Presidente Tancredo Neves/BA
2796,2020/05/10,2512408,Puxinanã/PB
2797,2020/05/10,4214607,Rio do Oeste/SC
2798,2020/05/10,3159308,Santa Rita de Jacutinga/MG
2799,2020/05/10,2516102,Soledade/PB
2800,2020/05/10,2612901,São Benedito do Sul/PE
2801,2020/05/10,1507409,São Francisco do Pará/PA
2802,2020/05/10,2514453,São José dos Ramos/PB
2803,2020/05/10,3162302,São João da Mata/MG
2804,2020/05/10,4319711,São Valentim do Sul/RS
2805,2020/05/10,2516409,Tacima/PB
2806,2020/05/10,4323309,Vila Flores/RS
2807,2020/05/10,2112852,Vila Nova dos Martírios/MA
2808,2020/05/11,4200101,Abelardo Luz/SC
2809,2020/05/11,2400901,Antônio Martins/RN
2810,2020/05/11,5201702,Aragarças/GO
2811,2020/05/11,2601300,Barra de Guabiraba/PE
2812,2020/05/11,2602001,Bodocó/PE
2813,2020/05/11,3110202,Cajuri/MG
2814,2020/05/11,5204805,Campo Alegre de Goiás/GO
2815,2020/05/11,2603702,Canhotinho/PE
2816,2020/05/11,4304697,Capitão/RS
2817,2020/05/11,3115003,Cascalho Rico/MG
2818,2020/05/11,3511201,Catiguá/SP
2819,2020/05/11,3115508,Caxambu/MG
2820,2020/05/11,4105102,Centenário do Sul/PR
2821,2020/05/11,5205521,Colinas do Sul/GO
2822,2020/05/11,4305702,Condor/RS
2823,2020/05/11,2505238,Cuité de Mamanguape/PB
2824,2020/05/11,2203404,Dom Expedito Lopes/PI
2825,2020/05/11,2505808,Duas Estradas/PB
2826,2020/05/11,4307450,Esperança do Sul/RS
2827,2020/05/11,1503044,Floresta do Araguaia/PA
2828,2020/05/11,4308300,Fontoura Xavier/RS
2829,2020/05/11,2104206,Fortuna/MA
2830,2020/05/11,2104404,Gonçalves Dias/MA
2831,2020/05/11,2104503,Governador Archer/MA
2832,2020/05/11,4309704,Humaitá/RS
2833,2020/05/11,4310009,Ibirubá/RS
2834,2020/05/11,2703106,Igaci/AL
2835,2020/05/11,2914505,Irará/BA
2836,2020/05/11,2404903,Itaú/RN
2837,2020/05/11,1302108,Japurá/AM
2838,2020/05/11,2507606,Juarez Távora/PB
2839,2020/05/11,2406106,Jucurutu/RN
2840,2020/05/11,2508208,Lagoa de Dentro/PB
2841,2020/05/11,3302304,Laje do Muriaé/RJ
2842,2020/05/11,2508802,Malta/PB
2843,2020/05/11,2704609,Maravilha/AL
2844,2020/05/11,4210506,Maravilha/SC
2845,2020/05/11,2509909,Natuba/PB
2846,2020/05/11,4312906,Nova Bassano/RS
2847,2020/05/11,5215603,Padre Bernardo/GO
2848,2020/05/11,2310001,Palhano/CE
2849,2020/05/11,5215702,Palmeiras de Goiás/GO
2850,2020/05/11,2310100,Palmácia/CE
2851,2020/05/11,1716505,Pedro Afonso/TO
2852,2020/05/11,5218003,Porangatu/GO
2853,2020/05/11,4314803,Portão/RS
2854,2020/05/11,1718303,Praia Norte/TO
2855,2020/05/11,4315156,Progresso/RS
2856,2020/05/11,3156908,Sacramento/MG
2857,2020/05/11,2612307,Saloá/PE
2858,2020/05/11,2513802,Santa Teresinha/PB
2859,2020/05/11,5219738,Santo Antônio de Goiás/GO
2860,2020/05/11,3160009,Santo Antônio do Aventureiro/MG
2861,2020/05/11,3552007,Silveiras/SP
2862,2020/05/11,4318002,São Borja/RS
2863,2020/05/11,2806800,São Domingos/SE
2864,2020/05/11,5108006,Tapurah/MT
2865,2020/05/11,4127908,Tuneiras do Oeste/PR
2866,2020/05/11,2211506,Vera Mendes/PI
2867,2020/05/12,2400604,Almino Afonso/RN
2868,2020/05/12,2200301,Alto Longá/PI
2869,2020/05/12,3501152,Alumínio/SP
2870,2020/05/12,2101301,Bacuri/MA
2871,2020/05/12,2501906,Belém/PB
2872,2020/05/12,1100601,Cacaulândia/RO
2873,2020/05/12,2905404,Cairu/BA
2874,2020/05/12,2401859,Caiçara do Norte/RN
2875,2020/05/12,3110905,Campanha/MG
2876,2020/05/12,3111002,Campestre/MG
2877,2020/05/12,3118007,Congonhas/MG
2878,2020/05/12,4106506,Coronel Vivida/PR
2879,2020/05/12,2505105,Cuité/PB
2880,2020/05/12,3515129,Emilianópolis/SP
2881,2020/05/12,2910404,Encruzilhada/BA
2882,2020/05/12,2910503,Entre Rios/BA
2883,2020/05/12,3515608,Fernando Prestes/SP
2884,2020/05/12,4107751,Figueira/PR
2885,2020/05/12,3516903,General Salgado/SP
2886,2020/05/12,2104305,Godofredo Viana/MA
2887,2020/05/12,2404309,Governador Dix-Sept Rosado/RN
2888,2020/05/12,3517604,Guapiara/SP
2889,2020/05/12,3128105,Guapé/MG
2890,2020/05/12,3519006,Herculândia/SP
2891,2020/05/12,2507200,Itatuba/PB
2892,2020/05/12,4208708,Jacinto Machado/SC
2893,2020/05/12,2405702,Jardim do Seridó/RN
2894,2020/05/12,2918704,Lafaiete Coutinho/BA
2895,2020/05/12,2406502,Lagoa Nova/RN
2896,2020/05/12,3138005,Laranjal/MG
2897,2020/05/12,3527603,Luís Antônio/SP
2898,2020/05/12,1200351,Marechal Thaumaturgo/AC
2899,2020/05/12,2509404,Mogeiro/PB
2900,2020/05/12,1504752,Mojuí dos Campos/PA
2901,2020/05/12,4312351,Montauri/RS
2902,2020/05/12,5106109,Nossa Senhora do Livramento/MT
2903,2020/05/12,1100338,Nova Mamoré/RO
2904,2020/05/12,3145000,Nova Ponte/MG
2905,2020/05/12,1100254,Presidente Médici/RO
2906,2020/05/12,2925931,Quixabeira/BA
2907,2020/05/12,4315503,Restinga Sêca/RS
2908,2020/05/12,3154457,Riachinho/MG
2909,2020/05/12,3155801,Rio Pomba/MG
2910,2020/05/12,2927101,Rodelas/BA
2911,2020/05/12,2411007,Rodolfo Fernandes/RN
2912,2020/05/12,1200427,Rodrigues Alves/AC
2913,2020/05/12,4124020,Santa Tereza do Oeste/PR
2914,2020/05/12,3548302,Santo Expedito/SP
2915,2020/05/12,1507755,Sapucaia/PA
2916,2020/05/12,2930105,Senhor do Bonfim/BA
2917,2020/05/12,2410306,Serra Caiada/RN
2918,2020/05/12,2614006,Serrita/PE
2919,2020/05/12,1100320,São Miguel do Guaporé/RO
2920,2020/05/12,2111607,São Raimundo das Mangabeiras/MA
2921,2020/05/12,3552601,Tabapuã/SP
2922,2020/05/12,2615102,Terezinha/PE
2923,2020/05/12,4127601,Tijucas do Sul/PR
2924,2020/05/12,1508050,Trairão/PA
2925,2020/05/12,2414506,Umarizal/RN
2926,2020/05/12,2616183,Vertente do Lério/PE
2927,2020/05/12,5008404,Vicentina/MS
2928,2020/05/12,4128500,Wenceslau Braz/PR
2929,2020/05/13,3501004,Altinópolis/SP
2930,2020/05/13,1702307,Arapoema/TO
2931,2020/05/13,2501203,Areial/PB
2932,2020/05/13,4301909,Barra do Ribeiro/RS
2933,2020/05/13,5203401,Bom Jardim de Goiás/GO
2934,2020/05/13,2904100,Boquira/BA
2935,2020/05/13,3507902,Brotas/SP
2936,2020/05/13,2102556,Campestre do Maranhão/MA
2937,2020/05/13,3112000,Candeias/MG
2938,2020/05/13,3114303,Carmo do Paranaíba/MG
2939,2020/05/13,3510807,Casa Branca/SP
2940,2020/05/13,1703909,Caseara/TO
2941,2020/05/13,5204300,Caçu/GO
2942,2020/05/13,2103125,Central do Maranhão/MA
2943,2020/05/13,3116209,Chiador/MG
2944,2020/05/13,3120508,Cristina/MG
2945,2020/05/13,3120805,Cruzília/MG
2946,2020/05/13,5207253,Doverlândia/GO
2947,2020/05/13,3514924,Elisiário/SP
2948,2020/05/13,3123700,Engenheiro Caldas/MG
2949,2020/05/13,3124807,Estrela do Sul/MG
2950,2020/05/13,2104099,Formosa da Serra Negra/MA
2951,2020/05/13,2104602,Governador Eugênio Barros/MA
2952,2020/05/13,1710706,Itaguatins/TO
2953,2020/05/13,5211206,Itapuranga/GO
2954,2020/05/13,5211602,Ivolândia/GO
2955,2020/05/13,3134905,Jacutinga/MG
2956,2020/05/13,2703908,Jundiá/AL
2957,2020/05/13,3137007,Ladainha/MG
2958,2020/05/13,2205581,Lagoa do Piauí/PI
2959,2020/05/13,2407401,Martins/RN
2960,2020/05/13,2206100,Matias Olímpio/PI
2961,2020/05/13,4211009,Mondaí/SC
2962,2020/05/13,4211256,Morro Grande/SC
2963,2020/05/13,2921708,Morro do Chapéu/BA
2964,2020/05/13,5105903,Nobres/MT
2965,2020/05/13,2510204,Nova Olinda/PB
2966,2020/05/13,3147204,Paraguaçu/MG
2967,2020/05/13,2610301,Paranatama/PE
2968,2020/05/13,2408607,Paraná/RN
2969,2020/05/13,3148707,Pedra Azul/MG
2970,2020/05/13,2511400,Picuí/PB
2971,2020/05/13,3150604,Piracema/MG
2972,2020/05/13,3150802,Piranga/MG
2973,2020/05/13,1200393,Porto Walter/AC
2974,2020/05/13,3540804,Potirendaba/SP
2975,2020/05/13,5218508,Quirinópolis/GO
2976,2020/05/13,2512606,Quixaba/PB
2977,2020/05/13,4121505,Rebouças/PR
2978,2020/05/13,2208908,Ribeiro Gonçalves/PI
2979,2020/05/13,3543253,Ribeirão Grande/SP
2980,2020/05/13,3543238,Ribeirão dos Índios/SP
2981,2020/05/13,3156304,Rodeiro/MG
2982,2020/05/13,2927200,Ruy Barbosa/BA
2983,2020/05/13,3157104,Salto da Divisa/MG
2984,2020/05/13,4124103,Santo Antônio da Platina/PR
2985,2020/05/13,2515906,Serraria/PB
2986,2020/05/13,3551900,Severínia/SP
2987,2020/05/13,2210904,Socorro do Piauí/PI
2988,2020/05/13,2516003,Solânea/PB
2989,2020/05/13,5107859,São Félix do Araguaia/MT
2990,2020/05/13,3162922,São Joaquim de Bicas/MG
2991,2020/05/13,4125704,São Miguel do Iguaçu/PR
2992,2020/05/13,5007950,Tacuru/MS
2993,2020/05/13,3553302,Tambaú/SP
2994,2020/05/13,2414159,Tenente Laurentino Cruz/RN
2995,2020/05/13,3554805,Tremembé/SP
2996,2020/05/13,3170750,Varjão de Minas/MG
2997,2020/05/13,4322707,Vera Cruz/RS
2998,2020/05/13,2505501,Vista Serrana/PB
2999,2020/05/13,3170800,Várzea da Palma/MG
3000,2020/05/14,5100508,Alto Paraguai/MT
3001,2020/05/14,2100501,Alto Parnaíba/MA
3002,2020/05/14,2901205,Anagé/BA
3003,2020/05/14,4200804,Anchieta/SC
3004,2020/05/14,3102605,Andradas/MG
3005,2020/05/14,3102803,Andrelândia/MG
3006,2020/05/14,2400802,Angicos/RN
3007,2020/05/14,1701309,Aragominas/TO
3008,2020/05/14,2902054,Araçás/BA
3009,2020/05/14,2101350,Bacurituba/MA
3010,2020/05/14,2101939,Bernardo do Mearim/MA
3011,2020/05/14,3107307,Bocaiúva/MG
3012,2020/05/14,3300902,Cambuci/RJ
3013,2020/05/14,5102678,Campo Verde/MT
3014,2020/05/14,2604155,Casinhas/PE
3015,2020/05/14,3511508,Cerquilho/SP
3016,2020/05/14,5205471,Chapadão do Céu/GO
3017,2020/05/14,4105607,Cidade Gaúcha/PR
3018,2020/05/14,2908200,Conceição da Feira/BA
3019,2020/05/14,2504405,Conceição/PB
3020,2020/05/14,4204350,Cordilheira Alta/SC
3021,2020/05/14,2505279,Curral de Cima/PB
3022,2020/05/14,3121100,Delfim Moreira/MG
3023,2020/05/14,4205175,Entre Rios/SC
3024,2020/05/14,1707405,Esperantina/TO
3025,2020/05/14,2104073,Feira Nova do Maranhão/MA
3026,2020/05/14,3517307,Guaimbê/SP
3027,2020/05/14,1301654,Guajará/AM
3028,2020/05/14,3517901,Guaraci/SP
3029,2020/05/14,3130903,Inhapim/MG
3030,2020/05/14,3521705,Itaberá/SP
3031,2020/05/14,4110953,Itaipulândia/PR
3032,2020/05/14,3522703,Itápolis/SP
3033,2020/05/14,2507309,Jacaraú/PB
3034,2020/05/14,5212105,Joviânia/GO
3035,2020/05/14,5105200,Juscimeira/MT
3036,2020/05/14,4113106,Kaloré/PR
3037,2020/05/14,4114005,Mamborê/PR
3038,2020/05/14,3142106,Miradouro/MG
3039,2020/05/14,3143401,Monte Sião/MG
3040,2020/05/14,2705408,Monteirópolis/AL
3041,2020/05/14,2922003,Mucuri/BA
3042,2020/05/14,2922102,Mundo Novo/BA
3043,2020/05/14,2922300,Muritiba/BA
3044,2020/05/14,2510402,Olho d'Água/PB
3045,2020/05/14,1715507,Oliveira de Fátima/TO
3046,2020/05/14,3145604,Oliveira/MG
3047,2020/05/14,2309904,Pacujá/CE
3048,2020/05/14,3147600,Passa Quatro/MG
3049,2020/05/14,2207793,Pau D'Arco do Piauí/PI
3050,2020/05/14,3151008,Piranguinho/MG
3051,2020/05/14,3151305,Piraúba/MG
3052,2020/05/14,1718402,Presidente Kennedy/TO
3053,2020/05/14,2925808,Queimadas/BA
3054,2020/05/14,3544301,Roseira/SP
3055,2020/05/14,1506195,Rurópolis/PA
3056,2020/05/14,2513109,Salgado de São Félix/PB
3057,2020/05/14,2109759,Santa Filomena do Maranhão/MA
3058,2020/05/14,2413607,Severiano Melo/RN
3059,2020/05/14,2210656,Sigefredo Pacheco/PI
3060,2020/05/14,2930774,Sobradinho/BA
3061,2020/05/14,2928901,São Desidério/BA
3062,2020/05/14,2708402,São José da Tapera/AL
3063,2020/05/14,3549300,São João do Pau d'Alho/SP
3064,2020/05/14,5220405,São Simão/GO
3065,2020/05/14,2931509,Teofilândia/BA
3066,2020/05/14,2414209,Tibau do Sul/RN
3067,2020/05/14,3556008,Urupês/SP
3068,2020/05/14,4219150,Vargem/SC
3069,2020/05/14,2933257,Vereda/BA
3070,2020/05/14,3172004,Visconde do Rio Branco/MG
3071,2020/05/14,2933059,Várzea da Roça/BA
3072,2020/05/15,2900207,Abaré/BA
3073,2020/05/15,2500734,Amparo/PB
3074,2020/05/15,4101101,Andirá/PR
3075,2020/05/15,2500908,Arara/PB
3076,2020/05/15,3103405,Araçuaí/MG
3077,2020/05/15,2902658,Banzaê/BA
3078,2020/05/15,4301701,Barão de Cotegipe/RS
3079,2020/05/15,2201556,Bela Vista do Piauí/PI
3080,2020/05/15,2601607,Belém do São Francisco/PE
3081,2020/05/15,4302659,Brochier/RS
3082,2020/05/15,3508009,Buri/SP
3083,2020/05/15,2904852,Cabaceiras do Paraguaçu/BA
3084,2020/05/15,3109709,Cachoeira de Minas/MG
3085,2020/05/15,4303301,Caibaté/RS
3086,2020/05/15,5002605,Camapuã/MS
3087,2020/05/15,4303558,Camargo/RS
3088,2020/05/15,4103602,Cambará/PR
3089,2020/05/15,3509452,Campina do Monte Alegre/SP
3090,2020/05/15,2202133,Campo Grande do Piauí/PI
3091,2020/05/15,3113602,Careaçu/MG
3092,2020/05/15,2701803,Carneiros/AL
3093,2020/05/15,4304903,Casca/RS
3094,2020/05/15,3115904,Chácara/MG
3095,2020/05/15,2908309,Conceição do Almeida/BA
3096,2020/05/15,3117702,Conceição do Rio Verde/MG
3097,2020/05/15,4306007,Crissiumal/RS
3098,2020/05/15,2909703,Cristópolis/BA
3099,2020/05/15,3119906,Córrego do Bom Jesus/MG
3100,2020/05/15,3121605,Diamantina/MG
3101,2020/05/15,4306973,Erebango/RS
3102,2020/05/15,4309100,Gramado/RS
3103,2020/05/15,2104701,Graça Aranha/MA
3104,2020/05/15,3518008,Guarani d'Oeste/SP
3105,2020/05/15,4309654,Hulha Negra/RS
3106,2020/05/15,2911907,Iaçu/BA
3107,2020/05/15,2913002,Ibitiara/BA
3108,2020/05/15,2913457,Igrapiúna/BA
3109,2020/05/15,2913705,Inhambupe/BA
3110,2020/05/15,2913804,Ipecaetá/BA
3111,2020/05/15,4110706,Irati/PR
3112,2020/05/15,4112009,Jaguariaíva/PR
3113,2020/05/15,2105476,Jenipapo dos Vieiras/MA
3114,2020/05/15,2105906,Lago Verde/MA
3115,2020/05/15,2608750,Lagoa Grande/PE
3116,2020/05/15,2205607,Landri Sales/PI
3117,2020/05/15,4311502,Lavras do Sul/RS
3118,2020/05/15,4210035,Luzerna/SC
3119,2020/05/15,3528304,Magda/SP
3120,2020/05/15,3139201,Malacacheta/MG
3121,2020/05/15,4114401,Mangueirinha/PR
3122,2020/05/15,4312203,Maximiliano de Almeida/RS
3123,2020/05/15,3529500,Mendonça/SP
3124,2020/05/15,2921203,Miguel Calmon/BA
3125,2020/05/15,2921401,Mirangaba/BA
3126,2020/05/15,3142205,Miraí/MG
3127,2020/05/15,3532108,Murutinga do Sul/SP
3128,2020/05/15,2107209,Nina Rodrigues/MA
3129,2020/05/15,2922755,Nova Ibiá/BA
3130,2020/05/15,5106232,Nova Olímpia/MT
3131,2020/05/15,5106240,Nova Ubiratã/MT
3132,2020/05/15,5106257,Nova Xavantina/MT
3133,2020/05/15,3533601,Nuporanga/SP
3134,2020/05/15,3145877,Orizânia/MG
3135,2020/05/15,3534757,Ouroeste/SP
3136,2020/05/15,1505494,Palestina do Pará/PA
3137,2020/05/15,3535408,Panorama/SP
3138,2020/05/15,5006358,Paranhos/MS
3139,2020/05/15,3147402,Paraopeba/MG
3140,2020/05/15,4118600,Paula Freitas/PR
3141,2020/05/15,3148905,Pedra do Indaiá/MG
3142,2020/05/15,2924306,Piatã/BA
3143,2020/05/15,3539004,Pirangi/SP
3144,2020/05/15,3151404,Pitangui/MG
3145,2020/05/15,4119103,Piên/PR
3146,2020/05/15,3539608,Planalto/SP
3147,2020/05/15,2925253,Ponto Novo/BA
3148,2020/05/15,2707404,Porto de Pedras/AL
3149,2020/05/15,2108900,Poção de Pedras/MA
3150,2020/05/15,2925709,Presidente Jânio Quadros/BA
3151,2020/05/15,2109403,Primeira Cruz/MA
3152,2020/05/15,4316105,Ronda Alta/RS
3153,2020/05/15,5107578,Rondolândia/MT
3154,2020/05/15,1100296,Santa Luzia D'Oeste/RO
3155,2020/05/15,5107768,Santa Rita do Trivelato/MT
3156,2020/05/15,2110278,Santo Amaro do Maranhão/MA
3157,2020/05/15,3159902,Santo Antônio do Amparo/MG
3158,2020/05/15,2929800,Saúde/BA
3159,2020/05/15,2930204,Sento Sé/BA
3160,2020/05/15,3548609,São Bento do Sapucaí/SP
3161,2020/05/15,3161007,São Domingos do Prata/MG
3162,2020/05/15,4318408,São Jerônimo/RS
3163,2020/05/15,4318465,São José do Herval/RS
3164,2020/05/15,2111250,São José dos Basílios/MA
3165,2020/05/15,2209856,São João da Canabrava/PI
3166,2020/05/15,3162575,São João do Manteninha/MG
3167,2020/05/15,4124806,São João/PR
3168,2020/05/15,4319752,São Vendelino/RS
3169,2020/05/15,2515401,São Vicente do Seridó/PB
3170,2020/05/15,2709004,Tanque d'Arca/AL
3171,2020/05/15,1304260,Uarini/AM
3172,2020/05/15,5108600,Vila Rica/MT
3173,2020/05/16,3500907,Altair/SP
3174,2020/05/16,5100300,Alto Araguaia/MT
3175,2020/05/16,3502408,Anhumas/SP
3176,2020/05/16,5201454,Aparecida do Rio Doce/GO
3177,2020/05/16,1702000,Araguaçu/TO
3178,2020/05/16,1703008,Babaçulândia/TO
3179,2020/05/16,2502151,Boa Vista/PB
3180,2020/05/16,3507308,Boracéia/SP
3181,2020/05/16,2503506,Cacimba de Dentro/PB
3182,2020/05/16,2603306,Calçado/PE
3183,2020/05/16,3111101,Campina Verde/MG
3184,2020/05/16,2102804,Carolina/MA
3185,2020/05/16,3115359,Catas Altas/MG
3186,2020/05/16,2504355,Caturité/PB
3187,2020/05/16,2203354,Dirceu Arcoverde/PI
3188,2020/05/16,2702504,Dois Riachos/AL
3189,2020/05/16,3514304,Dourado/SP
3190,2020/05/16,3124906,Eugenópolis/MG
3191,2020/05/16,2702603,Feira Grande/AL
3192,2020/05/16,2802205,Feira Nova/SE
3193,2020/05/16,5003801,Fátima do Sul/MS
3194,2020/05/16,2802502,General Maynard/SE
3195,2020/05/16,5004007,Glória de Dourados/MS
3196,2020/05/16,3128006,Guanhães/MG
3197,2020/05/16,3128501,Guarará/MG
3198,2020/05/16,3130200,Igaratinga/MG
3199,2020/05/16,3130606,Inconfidentes/MG
3200,2020/05/16,2105351,Itaipava do Grajaú/MA
3201,2020/05/16,3132305,Itaipé/MG
3202,2020/05/16,3522158,Itaoca/SP
3203,2020/05/16,2703502,Jacuípe/AL
3204,2020/05/16,3135704,Jequitibá/MG
3205,2020/05/16,2105963,Lagoa Grande do Maranhão/MA
3206,2020/05/16,2205599,Lagoa do Sítio/PI
3207,2020/05/16,4113304,Laranjeiras do Sul/PR
3208,2020/05/16,2508406,Lastro/PB
3209,2020/05/16,2508554,Logradouro/PB
3210,2020/05/16,2704906,Mar Vermelho/AL
3211,2020/05/16,4116059,Missal/PR
3212,2020/05/16,2804201,Monte Alegre de Sergipe/SE
3213,2020/05/16,2921500,Monte Santo/BA
3214,2020/05/16,3531704,Monteiro Lobato/SP
3215,2020/05/16,2804458,Nossa Senhora Aparecida/SE
3216,2020/05/16,2510709,Passagem/PB
3217,2020/05/16,2707107,Piranhas/AL
3218,2020/05/16,3152907,Pratápolis/MG
3219,2020/05/16,3304409,Rio Claro/RJ
3220,2020/05/16,2707800,Roteiro/AL
3221,2020/05/16,3544707,Sagres/SP
3222,2020/05/16,2612109,Salgadinho/PE
3223,2020/05/16,1718865,Santa Fé do Araguaia/TO
3224,2020/05/16,4126504,Sertanópolis/PR
3225,2020/05/16,2110658,São Domingos do Azeitão/MA
3226,2020/05/16,3161205,São Francisco de Paula/MG
3227,2020/05/16,2806909,São Francisco/SE
3228,2020/05/16,3162005,São Gonçalo do Sapucaí/MG
3229,2020/05/16,2514305,São José de Caiana/PB
3230,2020/05/16,3164803,São Sebastião do Rio Preto/MG
3231,2020/05/16,1720499,São Valério/TO
3232,2020/05/16,4218350,Treviso/SC
3233,2020/05/16,3556107,Valentim Gentil/SP
3234,2020/05/16,2414704,Várzea/RN
3235,2020/05/17,5100409,Alto Garças/MT
3236,2020/05/17,4201802,Atalanta/SC
3237,2020/05/17,3105905,Barroso/MG
3238,2020/05/17,3109808,Cachoeira Dourada/MG
3239,2020/05/17,2504306,Catolé do Rocha/PB
3240,2020/05/17,5003454,Deodápolis/MS
3241,2020/05/17,3513702,Descalvado/SP
3242,2020/05/17,5003504,Douradina/MS
3243,2020/05/17,2404101,Galinhos/RN
3244,2020/05/17,4309407,Guaporé/RS
3245,2020/05/17,5104104,Guarantã do Norte/MT
3246,2020/05/17,2105203,Igarapé Grande/MA
3247,2020/05/17,4207684,Ipuaçu/SC
3248,2020/05/17,2105807,Lago do Junco/MA
3249,2020/05/17,3139904,Maria da Fé/MG
3250,2020/05/17,3140704,Mateus Leme/MG
3251,2020/05/17,2106631,Matões do Norte/MA
3252,2020/05/17,3531001,Monções/SP
3253,2020/05/17,2107258,Nova Colinas/MA
3254,2020/05/17,2610103,Palmeirina/PE
3255,2020/05/17,2409704,Pedro Avelino/RN
3256,2020/05/17,1718550,Riachinho/TO
3257,2020/05/17,2807204,Siriri/SE
3258,2020/05/17,2111078,São João do Soter/MA
3259,2020/05/17,2111631,São Raimundo do Doca Bezerra/MA
3260,2020/05/18,4200309,Agronômica/SC
3261,2020/05/18,4300307,Alecrim/RS
3262,2020/05/18,3102209,Alvarenga/MG
3263,2020/05/18,1701051,Angico/TO
3264,2020/05/18,2201101,Avelino Lopes/PI
3265,2020/05/18,2502003,Belém do Brejo do Cruz/PB
3266,2020/05/18,1501758,Brejo Grande do Araguaia/PA
3267,2020/05/18,2800704,Brejo Grande/SE
3268,2020/05/18,2102150,Brejo de Areia/MA
3269,2020/05/18,1703826,Cachoeirinha/TO
3270,2020/05/18,2401909,Caiçara do Rio do Vento/RN
3271,2020/05/18,2503803,Caldas Brandão/PB
3272,2020/05/18,4203600,Campos Novos/SC
3273,2020/05/18,2907004,Cardeal da Silva/BA
3274,2020/05/18,2905107,Caém/BA
3275,2020/05/18,3511607,Cesário Lange/SP
3276,2020/05/18,3300951,Comendador Levy Gasparian/RJ
3277,2020/05/18,4106571,Cruzeiro do Iguaçu/PR
3278,2020/05/18,3121209,Delfinópolis/MG
3279,2020/05/18,2203453,Dom Inocêncio/PI
3280,2020/05/18,2403509,Espírito Santo/RN
3281,2020/05/18,2403806,Florânia/RN
3282,2020/05/18,2404002,Frutuoso Gomes/RN
3283,2020/05/18,5209952,Indiara/GO
3284,2020/05/18,2803104,Itabi/SE
3285,2020/05/18,3132602,Itamarati de Minas/MG
3286,2020/05/18,5004502,Itaporã/MS
3287,2020/05/18,2917003,Itiúba/BA
3288,2020/05/18,2405207,Janduís/RN
3289,2020/05/18,2405504,Jardim de Angicos/RN
3290,2020/05/18,2307205,Jati/CE
3291,2020/05/18,2406205,Lagoa d'Anta/RN
3292,2020/05/18,2922409,Mutuípe/BA
3293,2020/05/18,3144359,Naque/MG
3294,2020/05/18,4116703,Nova Aurora/PR
3295,2020/05/18,2207959,Nova Santa Rita/PI
3296,2020/05/18,2207108,Olho D'Água do Piauí/PI
3297,2020/05/18,3146107,Ouro Preto/MG
3298,2020/05/18,3535101,Palmares Paulista/SP
3299,2020/05/18,2207751,Passagem Franca do Piauí/PI
3300,2020/05/18,2510907,Paulista/PB
3301,2020/05/18,2310605,Penaforte/CE
3302,2020/05/18,4212700,Petrolândia/SC
3303,2020/05/18,2310902,Piquet Carneiro/CE
3304,2020/05/18,2924801,Piritiba/BA
3305,2020/05/18,1505635,Piçarra/PA
3306,2020/05/18,5106778,Porto Alegre do Norte/MT
3307,2020/05/18,2706406,Pão de Açúcar/AL
3308,2020/05/18,4214201,Quilombo/SC
3309,2020/05/18,2611705,Riacho das Almas/PE
3310,2020/05/18,2408953,Rio do Fogo/RN
3311,2020/05/18,2109700,Sambaíba/MA
3312,2020/05/18,3545605,Santa Adélia/SP
3313,2020/05/18,5219407,Santa Rita do Araguaia/GO
3314,2020/05/18,4126272,Saudade do Iguaçu/PR
3315,2020/05/18,2514206,São José da Lagoa Tapada/PB
3316,2020/05/18,2514909,São Mamede/PB
